gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,feature_2
0,0,0,0,9,0,1,0,2,0,0,0,0,0,0,0,3,135,1036,1.595495145860307
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,25,224,0.9036539387158786
1,0,0,0,0,0,1,0,0,2,0,2,0,2,0,1,3,290,131,3.107989905514298
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,872,727,3.87349765146658
1,0,1,1,43,0,1,0,2,2,2,2,0,2,2,1,1,427,3477,2.2862642949956613
0,0,1,0,14,1,0,1,0,0,2,0,2,0,0,1,2,947,2588,3.937948170040153
0,0,0,0,71,1,2,1,2,2,2,2,2,2,2,1,0,1509,5559,3.250754863669555
0,0,1,1,5,1,0,2,1,1,1,1,1,1,1,0,1,8,496,0.5157165665103982
1,0,1,1,46,1,2,2,1,1,1,1,1,1,2,0,3,80,2404,1.4022488679628626
0,0,1,0,59,0,1,0,2,2,2,0,0,2,1,0,2,369,3755,2.189635596872752
1,1,1,0,23,1,2,1,0,2,2,0,2,2,0,1,2,1314,3511,5.2045456590917505
1,0,1,1,3,1,2,0,0,0,0,0,0,0,0,1,2,386,835,3.290921029886923
1,0,1,0,57,1,2,1,0,0,2,0,2,2,1,0,1,1246,4934,4.1600984500455755
1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,804,345,4.81110759345763
0,0,0,0,13,1,0,1,0,2,0,0,0,2,0,1,2,987,2428,3.970666671324649
0,0,1,1,0,1,0,2,1,1,1,1,1,1,0,0,2,13,8,0.6702776523348104
0,0,1,1,69,1,2,2,1,1,1,1,1,1,2,0,0,83,2996,1.4200014069659623
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,296,136,3.1207454228486045
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,701,294,3.7080331114877088
0,1,1,0,71,1,2,1,2,2,2,2,0,0,2,1,0,1178,5301,4.041892829948678
1,1,0,0,48,1,2,1,0,0,0,0,2,2,0,1,2,1171,4556,5.108765723079244
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,35,349,1.0361680046403983
0,0,1,0,55,1,2,1,0,0,0,0,2,0,0,1,0,973,4645,3.9593379083917393
1,0,0,0,3,1,0,1,0,0,0,0,0,2,0,1,2,866,1091,3.8681524181446587
1,0,1,1,17,1,0,2,1,1,1,1,1,1,1,0,0,24,1133,0.888175022589804
0,0,1,1,10,1,2,0,0,0,0,2,0,2,0,1,2,629,1821,3.6285250788419035
1,0,0,0,37,1,0,1,0,0,0,0,0,0,0,1,1,677,3616,3.6822878397132404
0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20,451,0.8205642030260802
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,1,1092,5247,2.9799941411599384
1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,1,3,32,2082,1.0
1,0,0,0,1,1,0,1,2,0,0,0,0,0,0,1,2,790,747,2.725968193765151
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,317,154,4.16382062169382
1,0,1,0,63,1,0,1,0,2,2,2,2,2,1,1,1,1282,5256,4.183864443664945
1,0,0,0,67,1,2,1,2,2,2,0,0,2,2,1,0,1278,5383,3.109476880715473
1,0,0,1,0,1,0,0,0,0,0,2,0,2,0,1,3,517,232,3.4889770169757015
0,0,0,0,8,1,0,1,0,2,2,0,0,0,0,0,2,879,1687,3.87969669635459
0,0,1,1,6,1,0,0,2,2,2,0,2,0,1,0,2,676,1405,2.609425908810615
0,0,1,0,25,1,0,0,0,2,2,0,2,2,2,1,1,746,3186,3.7544624532464823
0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,796,341,3.803492932014465
0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,1,10,2666,0.5848931924611136
1,0,0,0,21,1,2,0,2,2,0,0,0,0,0,0,2,507,2518,2.4036008905389674
1,0,1,0,70,1,2,0,2,2,2,2,2,2,2,0,0,1066,5182,2.9605135864711176
1,0,0,0,41,1,2,1,0,0,0,2,2,2,0,1,2,1245,4364,4.159430483015298
1,0,0,0,11,1,2,0,0,0,2,0,2,2,0,0,0,771,1941,3.7792957196248724
1,1,1,0,6,1,2,1,2,2,0,0,0,2,0,1,1,1141,1720,4.015720544167316
0,0,0,0,64,1,2,1,2,2,0,2,0,0,1,1,2,1052,4992,2.949866131369511
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,316,153,3.1618219968374692
0,1,1,0,64,1,2,1,2,0,2,0,2,2,0,0,0,1334,5293,4.145494201185921
0,0,1,0,50,1,2,1,0,0,2,0,2,2,1,1,2,1217,4671,4.140550783982364
1,0,0,0,65,1,2,2,1,1,1,1,1,1,2,0,3,91,3004,1.4649509317268694
0,1,0,0,22,1,0,1,0,2,0,0,2,2,0,1,2,1142,3433,5.088210231385172
1,0,1,1,63,1,0,1,2,2,0,0,0,0,0,0,2,889,4743,2.8167108588685794
0,0,1,1,29,1,0,0,2,0,0,2,0,2,0,0,0,628,3198,2.555597137841215
1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,1,2,353,440,3.160848662724521
0,1,1,0,67,1,2,1,2,2,0,0,0,2,1,1,1,1177,5236,4.041194177345107
0,1,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,791,1622,4.7987026234427805
0,0,0,0,7,1,2,1,0,0,2,0,2,2,0,1,2,1232,1932,4.150707612811116
1,0,1,1,24,1,0,0,2,0,0,2,0,0,0,0,2,432,2572,2.2940919738023053
1,0,1,1,65,1,2,2,1,1,1,1,1,1,2,1,1,95,2985,1.486249570212102
0,0,1,0,69,1,2,0,2,0,2,2,0,0,2,0,1,610,4580,2.534560708895101
1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,84,254,2.4258048343234657
0,0,1,0,52,1,0,2,1,1,1,1,1,1,1,0,0,44,2209,1.1315255132709487
1,0,1,1,71,1,2,1,0,2,2,2,2,2,2,0,1,1436,5544,4.279873058486065
0,0,0,0,9,1,2,1,0,2,2,0,0,2,0,1,2,1144,2138,4.089641176863968
1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,3,373,633,3.2684494035478733
0,0,1,1,14,1,0,2,1,1,1,1,1,1,0,0,3,24,972,0.888175022589804
1,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,0,42,2810,1.1117857649667542
0,0,1,0,69,1,2,0,2,2,2,2,2,2,2,1,1,1143,5313,3.017152491972472
1,0,1,0,30,1,2,1,0,2,2,0,2,0,0,0,2,1123,3807,4.074515284169004
0,0,0,0,5,1,0,0,2,2,0,0,0,0,0,0,2,470,1224,2.351326419982416
1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,291,983,4.110130396459777
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,74,49,2.365082768636564
0,0,1,0,52,1,0,1,2,2,2,0,2,2,1,1,0,1350,4968,3.1555623973767064
1,0,1,1,46,1,0,2,1,1,1,1,1,1,1,0,3,29,2136,0.961009057454548
1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,749,316,4.757477282443306
1,1,1,0,42,1,2,1,0,2,2,0,2,2,0,1,2,1291,4439,5.189722397542315
1,0,0,0,15,1,0,2,1,1,1,1,1,1,0,1,3,22,1134,0.8556007362580844
0,0,0,0,9,1,2,1,0,2,0,0,0,0,0,1,0,869,1951,3.8708287254234253
1,0,0,0,1,1,0,0,0,0,0,2,2,2,0,0,2,693,567,3.6995307964476494
0,0,1,1,51,1,2,1,0,2,2,0,2,0,1,1,1,1161,4683,4.101724095179115
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,304,594,3.1374348530720995
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,304,430,3.1374348530720995
1,0,0,0,42,0,1,0,0,0,2,2,0,2,1,0,2,280,3206,3.0862535768318726
1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,3,19,2507,0.8019831273171423
1,0,1,1,52,1,0,2,1,1,1,1,1,1,1,0,1,32,2282,1.0
0,1,1,0,10,1,0,1,0,0,0,2,2,0,0,1,2,921,2030,4.916083343481114
1,1,0,0,70,1,2,1,0,2,0,2,2,2,2,1,2,1364,5485,5.236067522130433
0,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,0,1469,5583,3.227591958194444
1,1,1,0,6,1,2,1,0,0,0,0,0,0,0,1,3,764,1494,4.772408126308035
1,0,1,1,61,1,0,0,2,0,2,2,0,2,1,0,1,714,4470,2.649911797042552
0,0,0,0,10,1,0,0,0,0,2,2,0,0,1,0,0,422,1684,3.3501364046272344
1,0,1,0,62,1,0,2,1,1,1,1,1,1,2,1,0,27,2493,0.9331820449317629
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,314,152,3.1578095194424396
0,0,1,0,54,1,2,0,2,2,2,2,2,2,1,1,2,1058,4657,2.9544431230304085
0,0,0,0,33,1,2,0,0,0,0,2,2,0,0,0,3,605,3341,3.600402668636822
1,0,0,0,8,0,1,0,0,0,0,0,2,2,0,1,2,305,1289,3.139496244373661
0,0,0,0,14,1,0,1,0,2,2,0,2,2,0,1,2,1263,2784,4.171388793923129
1,0,1,1,3,1,0,1,0,0,0,0,0,0,0,1,3,678,998,3.6833750226130317
0,0,1,0,71,1,2,1,0,2,2,2,2,2,2,1,0,1427,5552,4.274494815082588
1,0,0,0,71,0,1,0,2,2,2,2,2,2,2,1,0,616,4505,2.5416273878739353
0,0,0,0,65,0,1,0,2,2,2,2,0,0,2,1,3,328,3892,2.113705701502618
1,0,0,0,9,1,0,1,2,2,2,0,2,2,0,1,2,1317,2303,3.1346903294974346
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,20,14,0.8205642030260802
0,0,0,0,15,1,2,0,0,0,0,0,0,2,0,1,0,573,2279,3.5614833995548167
0,0,0,0,6,1,0,1,0,0,0,0,2,0,0,1,2,862,1590,3.864572446790905
0,0,1,0,41,0,1,0,0,2,0,2,0,0,1,0,3,163,2773,2.7697305474014238
1,0,0,0,15,1,0,2,1,1,1,1,1,1,2,0,3,23,997,0.8721712305548575
0,0,0,1,47,1,0,1,0,2,2,2,2,0,2,1,3,1157,4525,4.098893853328274
1,0,0,0,7,0,1,0,2,0,0,0,0,0,0,1,2,148,840,1.6449932232283606
1,1,0,0,67,1,0,2,1,1,1,1,1,1,2,1,1,28,2702,1.9472943612303366
1,0,1,1,23,1,2,2,1,1,1,1,1,1,2,1,0,71,1592,1.345587668505003
0,0,1,0,48,1,0,2,1,1,1,1,1,1,1,0,1,42,2230,1.1117857649667542
1,0,0,0,20,1,2,1,0,0,0,0,0,0,0,1,2,750,2886,3.7584800787650634
1,0,0,0,12,1,0,1,0,0,0,0,0,0,0,1,2,690,2108,3.6963221786119553
1,0,0,0,0,1,2,1,0,0,0,0,2,0,0,0,2,951,402,3.941269235837593
0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,1,2,783,1554,3.790987499819692
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,666,263,3.670243226452136
1,1,0,0,30,1,2,1,0,0,2,2,2,0,0,1,0,1178,3736,5.113666292484971
1,0,0,0,0,1,2,1,0,0,2,0,2,2,0,1,2,1267,487,4.174027662897746
0,0,0,0,69,1,2,1,2,2,2,2,2,2,2,1,1,1450,5515,3.216412397623822
1,0,0,0,1,1,0,1,0,0,2,0,2,2,0,1,2,1164,771,4.103841661663914
0,0,0,0,25,1,2,1,0,0,2,0,0,0,0,1,2,882,3366,3.8823413455029536
1,1,0,0,46,1,2,0,0,2,0,2,0,0,2,0,0,518,3679,4.490325674903579
1,0,1,0,46,1,2,1,0,2,0,0,0,0,1,1,2,846,4113,3.8501182877600795
1,0,0,0,6,0,1,0,2,0,2,0,0,0,1,0,3,188,944,1.7781393239116334
0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,1,349,440,3.2252626359652465
1,0,0,1,16,1,0,0,0,0,0,0,0,0,1,0,3,289,1738,3.1058435015977324
1,0,1,0,23,1,0,2,1,1,1,1,1,1,1,0,3,30,1506,0.97435048583482
1,0,0,0,47,1,2,1,2,0,0,2,0,2,0,1,2,1155,4449,3.0257023334196633
1,0,0,1,1,1,2,0,2,2,0,0,0,0,0,0,0,544,571,2.4529072331283412
1,1,0,0,17,1,2,1,0,0,0,0,2,2,0,1,2,1156,3058,5.0981850699807945
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,81,52,2.4082246852806923
1,0,1,0,56,1,2,1,0,0,2,2,2,2,2,0,2,1381,5036,4.246574384230627
0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,2,770,327,3.7783148485558775
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,18,12,0.7826024579660034
1,0,0,0,50,1,2,1,0,0,2,0,0,0,0,0,1,868,4371,3.8699374454013404
1,1,1,0,60,1,2,2,1,1,1,1,1,1,2,0,0,89,2827,2.4540194545491305
0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,3,87,3151,1.4428896557373942
0,0,1,1,11,1,0,2,1,1,1,1,1,1,2,0,0,34,832,1.0243974584998852
1,0,1,1,60,1,0,1,0,2,2,2,2,2,1,0,1,1307,5201,4.200056353607251
1,1,0,0,19,1,0,1,0,0,0,0,0,0,0,0,1,712,2692,4.719597941798929
0,0,1,1,51,1,0,2,1,1,1,1,1,1,2,0,3,15,2228,0.7187719275874789
1,0,0,0,43,1,0,0,2,0,0,2,2,0,1,0,2,612,3689,2.5369224228857323
0,0,0,0,63,1,2,1,0,2,2,2,2,2,2,1,1,1428,5363,4.2750937354949325
1,0,1,1,69,1,0,1,0,2,2,2,2,2,1,1,2,1351,5451,4.227961946412607
1,0,0,0,11,1,0,1,0,0,0,0,0,2,0,1,0,867,2244,3.8690453435440917
1,0,1,0,14,1,0,1,0,0,0,0,0,0,0,1,0,660,2334,3.6636062151465985
1,0,1,0,13,1,2,1,0,0,0,0,0,2,0,1,2,964,2381,3.9519860851766966
1,0,0,0,1,1,0,1,0,0,2,2,0,0,0,1,2,865,634,3.8672586674904994
0,1,0,0,41,1,2,1,0,0,0,0,2,0,0,1,2,954,4062,4.943752709287263
0,0,1,1,53,1,2,0,0,2,2,0,0,0,2,1,0,522,3926,3.495699565912073
1,0,1,0,52,1,0,1,0,2,0,0,2,2,1,1,0,1132,4626,4.0810252832157925
1,1,1,0,36,1,2,1,0,0,0,0,2,2,0,1,2,1101,4025,5.058424431942646
0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,1,0,46,2812,1.1505600128111397
0,0,1,0,71,1,2,1,0,2,2,2,2,2,2,1,2,1423,5556,4.272095770598935
0,0,1,1,2,1,0,2,1,1,1,1,1,1,0,0,3,21,238,0.838416287252544
0,0,1,0,8,1,2,1,2,2,2,0,0,0,0,0,0,1089,2011,2.977765444759398
1,0,0,0,52,0,1,0,2,2,0,0,0,2,0,1,0,322,3573,2.1019652867688228
1,1,0,0,6,1,2,1,0,0,0,0,2,0,0,1,2,957,1527,4.946229942842799
1,1,1,0,71,1,2,1,0,2,2,2,2,2,2,0,1,1414,5540,5.266678131359795
1,0,1,1,63,0,1,0,2,0,2,2,2,2,2,1,0,527,4188,2.4305973343004075
1,0,1,0,46,1,2,1,0,2,2,0,2,2,0,1,2,1311,4742,4.2026240195049045
0,0,0,0,12,1,2,1,2,2,0,0,2,0,0,1,2,1179,2504,3.0425910082462773
1,0,0,0,9,1,2,1,0,0,0,0,2,0,0,1,0,982,1958,3.966635529334237
0,1,1,0,66,1,2,1,2,0,2,0,2,2,1,1,1,1369,5382,4.1673951372375155
0,1,1,0,6,1,2,1,0,0,0,0,0,2,0,1,2,952,1677,4.94209775582585
0,0,1,1,71,1,0,1,2,2,2,2,2,2,2,1,1,1410,5528,3.1924879705115057
1,0,0,1,71,1,0,2,1,1,1,1,1,1,2,0,1,26,2859,0.9186451916253062
0,0,0,0,16,1,0,1,0,0,0,0,0,0,0,1,2,687,2384,3.693102380885068
0,0,1,0,6,1,0,1,0,0,0,0,2,0,0,1,2,890,1574,3.889358727682052
0,0,0,0,17,1,0,1,0,2,2,0,0,0,0,0,2,824,2652,3.829882431487693
1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,0,1,92,3092,1.4703447490385586
0,0,1,1,35,1,2,0,2,2,2,2,2,2,2,1,1,1106,3987,2.9903304173670398
1,0,1,1,4,1,2,1,0,2,0,0,0,0,0,1,2,871,1215,3.872608826762721
1,0,0,0,34,1,2,1,2,0,2,2,2,2,2,1,2,1400,4276,3.1864221402094097
1,0,0,0,4,1,0,0,0,0,2,0,2,2,1,1,3,687,1145,3.693102380885068
1,0,1,1,0,1,0,2,1,1,1,1,1,1,0,0,0,27,21,0.9331820449317629
1,0,1,1,44,1,0,0,2,2,2,2,2,2,2,1,3,948,4195,2.867006024481059
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,317,402,3.1638206216938203
1,1,0,0,26,1,2,1,0,2,0,2,2,2,1,1,0,1322,3775,5.209652926700818
0,0,1,0,2,1,2,1,0,0,0,0,0,0,0,1,1,771,850,3.7792957196248724
0,0,1,1,3,1,2,1,0,2,0,0,2,2,0,1,2,1200,1214,4.128917917333368
1,0,1,0,70,1,2,1,0,2,2,2,2,2,2,1,1,1394,5497,4.254539447722314
0,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,35,1331,1.0361680046403983
1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,84,254,2.4258048343234657
0,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,2,805,1965,3.812055158864043
0,0,0,0,34,1,2,1,0,0,0,0,2,0,0,1,2,990,3818,3.9730775211109286
0,0,1,0,66,1,2,0,2,2,2,0,0,2,1,0,3,778,4719,2.714360004071979
0,1,1,0,68,1,2,1,0,2,0,2,2,2,2,0,1,1337,5349,5.219162781771897
0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,852,363,4.855564021398143
0,0,1,1,32,1,2,2,1,1,1,1,1,1,2,1,3,79,1819,1.3962129904817697
1,0,1,0,9,1,0,2,1,1,1,1,1,1,1,0,0,20,748,0.8205642030260802
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,671,266,3.675737627147511
0,0,1,0,69,0,1,0,2,0,2,2,0,2,2,1,0,365,3981,2.182533931068522
0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,3,282,1061,3.0906499672781513
0,1,0,0,21,1,2,1,0,0,0,0,0,0,0,1,0,764,3002,4.772408126308035
1,0,0,0,68,1,2,0,2,2,2,2,0,2,2,1,1,898,4882,2.8245523653087323
0,0,0,1,9,0,1,0,2,2,0,2,0,0,1,0,3,240,1261,1.9207822769413965
0,0,0,0,14,1,2,1,0,2,0,0,2,2,0,1,2,1242,2728,4.157424003314717
1,0,0,1,19,1,0,2,1,1,1,1,1,1,0,1,2,16,1202,0.7411011265922482
1,0,0,0,18,1,0,1,0,2,2,0,0,0,0,1,2,833,2809,3.8382123656692206
1,0,1,0,21,1,2,1,0,0,0,0,0,2,0,1,2,963,3163,3.9511658306259063
1,0,1,1,65,1,0,2,1,1,1,1,1,1,2,1,3,23,2635,0.8721712305548575
1,0,1,0,15,1,2,1,0,0,0,0,0,0,0,1,0,753,2558,3.7614820634873944
0,1,0,0,37,1,0,0,2,2,0,0,0,0,0,1,1,484,3408,3.3714806298652515
1,0,1,0,14,1,0,2,1,1,1,1,1,1,1,0,3,4,1018,0.3195079107728942
0,0,0,1,45,1,0,1,2,2,0,2,2,2,1,1,0,1333,4606,3.1448617375006416
1,0,1,0,28,1,2,1,0,2,2,0,0,0,0,1,2,977,3516,3.96258793362611
0,0,0,0,69,0,1,0,2,0,2,2,2,2,2,1,0,496,4361,2.3883877643326836
1,1,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,866,935,4.868152418144659
0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,95,351,3.486249570212102
1,0,0,0,54,1,0,0,0,2,0,2,0,2,1,1,2,589,4102,3.5811545081350697
1,0,0,0,17,1,2,0,2,0,0,0,0,0,0,0,3,470,2155,2.351326419982416
0,0,1,0,16,1,2,0,0,2,0,0,2,2,0,1,0,784,2604,3.7919553292794634
1,0,1,1,39,1,0,2,1,1,1,1,1,1,0,1,0,36,1828,1.0476725110792193
1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,3,378,619,3.2771653924211193
0,0,1,0,22,1,0,0,2,0,2,2,0,2,1,1,0,663,3001,2.5951572646302834
0,0,0,0,65,1,2,1,0,2,0,0,2,0,1,1,0,1033,5049,4.007006660320406
0,1,0,0,15,1,0,1,0,0,0,2,2,2,0,1,2,1136,2841,5.083905332154946
1,0,1,0,36,1,2,0,2,0,0,0,0,0,0,1,3,446,3275,2.315630348050782
1,0,0,1,2,1,0,2,1,1,1,1,1,1,0,1,3,29,334,0.961009057454548
1,0,1,1,11,1,2,2,1,1,1,1,1,1,2,1,0,97,1059,1.4966309317320872
0,0,0,0,4,1,0,0,2,0,0,2,0,0,0,0,2,430,1053,2.2909696442736838
1,0,1,1,43,1,2,2,1,1,1,1,1,1,1,0,3,103,2338,1.5267800828390694
1,0,1,1,55,1,2,1,2,2,2,2,2,2,2,0,3,1500,5232,3.2455864212302616
1,0,1,0,55,1,2,1,0,2,0,0,2,2,1,0,1,1245,4912,4.159430483015298
1,0,0,0,28,1,0,1,0,2,0,2,2,0,0,0,3,1048,3614,4.018576650827927
1,0,1,1,50,1,2,1,0,2,0,2,0,0,1,0,0,945,4394,3.936283427035352
0,1,0,0,11,1,2,1,0,2,0,0,2,0,0,1,2,1081,2319,5.043571610914393
1,0,0,0,47,1,2,0,2,0,0,2,0,2,1,1,0,706,4103,2.641534255077823
0,0,1,1,61,1,0,2,1,1,1,1,1,1,2,0,0,34,2571,1.0243974584998852
0,0,0,0,30,1,0,2,1,1,1,1,1,1,2,0,1,46,1750,1.1505600128111397
1,0,0,0,12,1,0,1,0,0,0,0,2,2,0,1,2,1077,2378,4.04057470444421
0,0,1,1,71,1,2,1,0,2,2,0,2,2,1,1,1,1295,5428,4.192315450679417
1,0,1,0,51,1,0,1,2,0,0,0,2,0,0,0,2,943,4414,2.8628424004913375
1,0,1,1,42,1,0,0,2,0,2,2,2,2,2,1,1,851,4073,2.78288507167379
1,0,0,0,16,1,2,1,2,2,2,2,2,0,0,1,0,1361,2983,3.162429045286224
0,0,0,0,34,1,2,2,1,1,1,1,1,1,2,0,0,58,1898,1.2526078784323254
0,0,0,0,67,1,2,2,1,1,1,1,1,1,2,0,0,99,3121,1.5068424421341002
1,0,1,0,58,0,1,0,0,2,0,0,0,2,0,1,0,251,3523,3.019497986176966
1,0,0,0,2,1,0,1,0,0,2,2,2,0,0,1,3,1052,891,4.021639593905804
0,1,0,0,1,1,2,1,0,0,2,0,0,2,0,1,2,1026,721,5.001561280725434
1,0,0,0,10,0,1,0,0,0,2,0,2,0,1,1,2,254,1389,3.0266816470651476
0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,861,370,3.8636753778811315
1,0,1,0,9,1,0,1,0,0,0,0,0,0,0,1,2,689,1699,3.695250159238254
0,0,1,0,70,1,0,0,2,2,2,2,2,2,1,1,0,957,5068,2.874456480306506
0,0,1,1,68,1,2,1,0,2,2,2,2,2,1,1,0,1396,5455,4.25575956247638
1,0,0,0,27,1,2,1,0,2,2,0,2,2,0,1,2,1342,3786,4.22231376570505
0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,695,644,3.7016637069435476
0,0,1,1,30,1,2,0,0,2,0,2,2,2,2,0,0,879,3536,3.87969669635459
0,0,0,0,6,1,2,1,2,0,0,0,0,0,0,1,3,861,1617,2.7919019153448383
0,1,0,0,8,1,2,1,0,0,2,0,2,0,0,1,2,1057,1926,5.025455198109523
1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1,3,17,267,0.762340347832317
1,0,1,0,9,1,2,1,0,0,0,0,2,0,0,1,2,973,1922,3.9593379083917393
1,0,1,1,14,1,0,0,0,2,2,2,0,2,0,1,3,677,2287,3.6822878397132404
0,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,2,19,479,0.8019831273171423
1,0,1,1,5,1,0,0,0,0,0,0,0,0,0,1,0,289,934,3.1058435015977324
1,0,1,0,68,1,0,2,1,1,1,1,1,1,2,0,3,26,2661,0.9186451916253062
1,0,0,0,6,1,2,1,0,0,2,0,2,2,0,1,0,1202,1787,4.130293306684966
1,0,1,0,21,1,0,0,2,0,0,2,0,0,0,1,2,430,2396,2.2909696442736838
0,0,1,1,45,1,0,1,0,0,2,2,0,2,1,0,0,1074,4368,4.038321175599345
0,0,0,0,28,1,0,1,0,0,0,0,2,0,0,1,2,846,3481,3.8501182877600795
0,1,1,0,56,1,2,1,0,2,2,0,0,2,0,0,1,1127,4839,5.077413750757256
1,0,1,0,69,1,2,0,0,2,2,2,2,0,2,0,1,798,4780,3.8054023169786153
1,0,0,0,23,1,2,1,0,2,0,0,0,0,0,1,2,873,3153,3.87438566110862
0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,672,267,4.676832574505088
0,0,0,0,29,1,2,0,2,0,2,0,2,2,1,1,1,854,3506,2.7855989855585954
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,308,401,3.1456481457393184
0,0,1,1,2,0,1,0,0,2,0,0,0,2,0,0,3,241,446,2.995045389960446
1,0,0,0,1,1,2,0,0,2,0,0,0,0,0,1,3,434,524,3.3689762230149003
1,0,0,1,27,1,0,0,0,2,0,2,0,0,1,1,1,434,2845,3.3689762230149003
0,0,1,1,65,1,0,0,2,0,0,0,2,0,2,1,2,521,4260,2.422585727381146
0,0,1,0,60,1,2,1,0,0,2,2,2,2,0,1,2,1355,5285,4.230462591039885
0,1,0,0,53,1,2,0,2,2,0,2,2,2,1,0,0,914,4415,3.8383389136263633
0,0,0,0,22,1,2,0,2,0,2,0,2,2,1,1,2,839,3137,2.7719522785606436
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,677,270,3.6822878397132404
0,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,2,1525,5617,3.259882627872134
1,0,0,0,44,1,0,2,1,1,1,1,1,1,1,1,2,36,2104,1.0476725110792193
0,0,1,1,13,1,2,2,1,1,1,1,1,1,0,0,3,100,1198,1.5118864315095801
1,0,1,1,68,0,1,0,2,0,2,2,0,0,2,0,3,220,3690,1.869155512284975
1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,791,338,4.7987026234427805
1,0,0,0,13,1,2,1,0,0,0,2,2,0,0,1,2,1054,2426,4.023167572915972
1,0,0,0,49,1,2,2,1,1,1,1,1,1,2,0,0,87,2445,1.4428896557373942
1,0,0,0,2,1,0,1,2,0,0,0,0,2,0,1,3,982,895,2.894862066797944
0,1,1,0,34,1,2,1,2,2,0,2,2,0,0,1,0,1249,4114,4.090326318671169
0,0,0,0,14,1,2,2,1,1,1,1,1,1,0,1,1,97,1240,1.4966309317320872
0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,2,774,328,3.7822322388798937
1,0,1,1,26,0,1,0,0,2,2,0,0,2,1,1,1,314,2508,3.1578095194424396
0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,0,78,3012,1.390115677352187
1,0,1,1,64,1,2,1,2,0,2,2,2,2,2,0,0,1395,5333,3.1833762174899167
1,0,1,1,67,1,0,0,2,2,2,2,0,0,2,0,1,570,4424,2.485972800348455
